planner_type, total_time, solved, process_time, path_simplify_time, path_simplify_smoothness, path_simplify_length, path_simplify_correct, path_simplify_clearance, path_plan_time, path_plan_smoothness, path_plan_length, path_plan_correct, path_plan_clearance, path_interpolate_time, path_interpolate_smoothness, path_interpolate_length, path_interpolate_correct, path_interpolate_clearance, param_temp_change_factor, param_max_states_failed, goal_name
right_arm_TRRT, 2.057030786, 1, 0.0188965, 0.007018, 0.0, 5.72307981464, 1, 0.105682164431, 2.031022, 0.596586828911, 6.51879458382, 1, 0.043509951581, 9.4286e-05, 3.36895262372e-16, 5.72307981464, 1, 0.0942316939091, 20.0, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.269943265, 1, 0.019202979, 0.006995, 0.0, 5.70794304075, 1, 0.105598807335, 0.243651, 1.55917645313, 7.2368180282, 1, 0.0558704494809, 9.4286e-05, 6.12536840906e-16, 5.70794304075, 1, 0.0940681860365, 30.0, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.388556813, 1, 0.018346651, 0.006981, 0.0, 5.19436244441, 1, 0.0895452015102, 0.363142, 2.57025972422, 7.07630850215, 1, 0.0468283161013, 8.7162e-05, 4.93432454657e-16, 5.19436244441, 1, 0.0795938338119, 30.0, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 0.609933708, 1, 0.019038771, 0.006977, 0.0, 5.68948131245, 1, 0.105529300869, 0.583824, 2.29526001001, 7.39857980623, 1, 0.0626508397558, 9.3937e-05, 6.43163684237e-16, 5.68948131245, 1, 0.0939634313871, 30.0, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 1.330875452, 1, 0.018938026, 0.007045, 0.0, 5.72851454235, 1, 0.105382997543, 1.304798, 1.97839199756, 6.93345589444, 1, 0.0491551557048, 9.4426e-05, 5.81909998432e-16, 5.72851454235, 1, 0.0936453599354, 30.0, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 0.757334571, 1, 0.019182821, 0.007118, 0.0, 5.71137792818, 1, 0.105515018106, 0.730919, 2.31929985003, 7.0259835695, 1, 0.0624637072059, 0.00011475, 1.22507369205e-16, 5.71137792818, 1, 0.0939664347418, 30.0, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 1.264015834, 1, 0.018996758, 0.00701, 0.0, 5.73042833104, 1, 0.105436898768, 1.237915, 1.38678020156, 6.58056918875, 1, 0.055074129423, 9.4076e-05, 3.36895262372e-16, 5.73042833104, 1, 0.0937596415651, 30.0, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 2.249056809, 1, 0.019114035, 0.007017, 0.0, 5.71408698336, 1, 0.105327479541, 2.222831, 0.590431352823, 6.43049499037, 1, 0.0420992446386, 9.4774e-05, 3.98148947323e-16, 5.71408698336, 1, 0.0935752209404, 30.0, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 2.689291985, 1, 0.018976188, 0.006999, 0.0, 5.73140562721, 1, 0.105434149504, 2.663223, 0.957201403872, 6.29063359323, 1, 0.0577730052173, 9.3797e-05, 3.98148946217e-16, 5.73140562721, 1, 0.093744336788, 30.0, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 2.53100398, 1, 0.018778323, 0.006989, 0.0, 5.70150862618, 1, 0.105468221009, 2.505143, 2.3951438684, 6.84230270756, 1, 0.0659704425118, 9.3657e-05, 5.8191000113e-16, 5.70150862618, 1, 0.0938578417589, 30.0, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 2.158709076, 1, 0.018997768, 0.006992, 0.0, 5.72327627304, 1, 0.105514988303, 2.132626, 2.37969752196, 7.07910522073, 1, 0.0753301639449, 9.3308e-05, 2.14387894138e-16, 5.72327627304, 1, 0.0939146051633, 30.0, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.265481666, 1, 0.019684589, 0.00704, 0.0, 5.7280017511, 1, 0.105425808579, 0.238663, 5.38387966926, 8.64071451399, 1, 0.0607434122895, 9.4077e-05, 3.98148946217e-16, 5.7280017511, 1, 0.0938280887645, 40.0, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 1.041644404, 1, 0.020737119, 0.007113, 0.0, 5.70730302187, 1, 0.105528712273, 1.0137, 2.92741297425, 12.1489792703, 1, 0.0513182770228, 9.4285e-05, 8.57551577886e-16, 5.70730302187, 1, 0.0939967352255, 40.0, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 1.357642131, 1, 0.02161154, 0.008382, 0.0, 5.69851593719, 1, 0.105594802648, 1.327552, 2.90594020118, 8.36422341011, 1, 0.0452458809775, 9.6591e-05, 5.51283158031e-16, 5.69851593719, 1, 0.0941089306926, 40.0, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 0.778988029, 1, 0.019180744, 0.006998, 0.0, 5.72074388836, 1, 0.105444617569, 0.752715, 0.278142528465, 6.25002328015, 1, 0.0617181624879, 9.4285e-05, 4.59402630607e-16, 5.72074388836, 1, 0.0938293111735, 40.0, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 1.050565719, 1, 0.019781246, 0.007513, 0.0, 5.71535398618, 1, 0.105581596494, 1.023176, 3.09579738858, 6.97079759177, 1, 0.0520499932463, 9.5473e-05, 5.8191000113e-16, 5.71535398618, 1, 0.0940363188756, 40.0, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 1.079754068, 1, 0.019154411, 0.006976, 0.0, 5.7376783405, 1, 0.105401206762, 1.05353, 3.23112146935, 7.52641031685, 1, 0.0587714314461, 9.3657e-05, 6.12536840627e-16, 5.7376783405, 1, 0.0937158902144, 40.0, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 1.780412375, 1, 0.018798298, 0.007483, 0.0, 5.72533704725, 1, 0.105561830103, 1.754037, 0.736016083903, 6.07586214422, 1, 0.0674791067839, 9.4077e-05, 4.90029472256e-16, 5.72533704725, 1, 0.0939873806361, 40.0, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 1.530797175, 1, 0.019193727, 0.006968, 0.0, 5.71414551712, 1, 0.105524733663, 1.504542, 3.26491697899, 7.4560440396, 1, 0.0396496964192, 9.3448e-05, 6.73790525442e-16, 5.71414551712, 1, 0.0939608193163, 40.0, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 1.70615649, 1, 0.019229995, 0.006981, 0.0, 5.71111817503, 1, 0.105543941259, 1.679851, 1.11375230415, 7.15617641867, 1, 0.0655104077111, 9.4495e-05, 3.67522104158e-16, 5.71111817503, 1, 0.0939470473035, 40.0, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 2.507155833, 1, 0.018905547, 0.006995, 0.0, 5.70938221289, 1, 0.105449706316, 2.481161, 0.745563606364, 6.56775418038, 1, 0.0706755647605, 9.4286e-05, 6.12536842633e-16, 5.70938221289, 1, 0.0937838392525, 40.0, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 0.226713678, 1, 0.018985462, 0.007004, 0.0, 5.72087582315, 1, 0.105567552149, 0.20063, 2.79257512409, 7.46021077032, 1, 0.0747592533854, 9.4216e-05, 5.81909998296e-16, 5.72087582315, 1, 0.0940445561347, 50.0, 1.0, industrial.top_bin_right_01
right_arm_TRRT, 0.368731876, 1, 0.018590962, 0.006981, 0.0, 5.72702995858, 1, 0.10537359491, 0.343065, 1.23146415389, 6.07232169755, 1, 0.0533908797428, 9.4914e-05, 7.04417366667e-16, 5.72702995858, 1, 0.0936421908695, 50.0, 11.0, industrial.top_bin_right_01
right_arm_TRRT, 0.924565055, 1, 0.018869328, 0.007004, 0.0, 5.730203214, 1, 0.105308096856, 0.898598, 1.56003897193, 7.05350341982, 1, 0.066399572904, 9.3727e-05, 4.90029472665e-16, 5.730203214, 1, 0.0935836038713, 50.0, 21.0, industrial.top_bin_right_01
right_arm_TRRT, 1.494907279, 1, 0.01893146, 0.00701, 0.0, 5.71189155511, 1, 0.105498868972, 1.468873, 1.40057390706, 7.02579904615, 1, 0.057514144277, 9.2819e-05, 2.75641579846e-16, 5.71189155511, 1, 0.0939467757426, 50.0, 31.0, industrial.top_bin_right_01
right_arm_TRRT, 1.161542401, 1, 0.019027131, 0.006962, 0.0, 5.7066128186, 1, 0.105383645743, 1.135452, 0.993724760104, 6.58959851647, 1, 0.0788332752206, 0.00010127, 3.36895262721e-16, 5.7066128186, 1, 0.0937570369449, 50.0, 41.0, industrial.top_bin_right_01
right_arm_TRRT, 1.465402337, 1, 0.019497889, 0.006989, 0.0, 5.70113051524, 1, 0.105480499566, 1.438822, 1.25384059225, 8.34744723378, 1, 0.0720097445525, 9.3448e-05, 7.35044210044e-16, 5.70113051524, 1, 0.0939243173805, 50.0, 51.0, industrial.top_bin_right_01
right_arm_TRRT, 1.466312301, 1, 0.019249413, 0.007016, 0.0, 5.70001429817, 1, 0.105529926717, 1.439954, 2.82126100914, 7.14168253555, 1, 0.0563150220551, 9.2888e-05, 4.90029473363e-16, 5.70001429817, 1, 0.0939433459064, 50.0, 61.0, industrial.top_bin_right_01
right_arm_TRRT, 1.062921132, 1, 0.019293754, 0.006978, 0.0, 5.70673777029, 1, 0.105547986925, 1.036556, 3.06949706786, 7.67936357754, 1, 0.0642047921817, 9.3378e-05, 4.28775792216e-16, 5.70673777029, 1, 0.0940032138907, 50.0, 71.0, industrial.top_bin_right_01
right_arm_TRRT, 1.975749219, 1, 0.018965282, 0.007003, 0.0, 5.70597488085, 1, 0.105562858284, 1.949687, 0.886942790393, 6.27270815785, 1, 0.0548841822892, 9.3937e-05, 7.65671055003e-16, 5.70597488085, 1, 0.0939989935221, 50.0, 81.0, industrial.top_bin_right_01
right_arm_TRRT, 2.210070569, 1, 0.019298562, 0.007005, 0.0, 5.70365191079, 1, 0.105389025062, 2.183673, 1.96345598267, 7.75263975986, 1, 0.0499565275192, 9.4007e-05, 2.45014736681e-16, 5.70365191079, 1, 0.0937180460013, 50.0, 91.0, industrial.top_bin_right_01
right_arm_TRRT, 5.003810471, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 5.004111419, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 5.003962444, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 5.004552187, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 5.003744192, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 5.006210217, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 5.004092282, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 5.004261644, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 5.00505511, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 5.003920402, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.0, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.371551508, 1, 0.018887829, 0.007012, 0.0, 5.8686850056, 1, 0.117114044726, 0.345559, 2.86862357709, 8.17145819387, 1, 0.0650986831946, 9.2679e-05, 5.20656314548e-16, 5.8686850056, 1, 0.111645022857, 10.0, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.378151645, 1, 0.018803708, 0.007009, 0.0, 5.86342965747, 1, 0.116872042418, 0.352245, 1.9759538882, 6.93774422181, 1, 0.0754778986289, 9.3937e-05, 4.90029472489e-16, 5.86342965747, 1, 0.111314220161, 10.0, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 1.153225558, 1, 0.018820622, 0.00701, 0.0, 5.8595164865, 1, 0.117030177265, 1.127301, 0.540804071198, 6.45356358089, 1, 0.0610437995955, 9.3936e-05, 3.98148946217e-16, 5.8595164865, 1, 0.111515980599, 10.0, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.770570756, 1, 0.01927261, 0.007001, 0.0, 5.8385407652, 1, 0.117176163942, 0.744203, 4.41769913898, 7.62309143331, 1, 0.0743681512928, 9.4146e-05, 2.75641578391e-16, 5.8385407652, 1, 0.11174488787, 10.0, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 1.436258897, 1, 0.019035331, 0.006999, 0.0, 5.86717984062, 1, 0.116826821119, 1.41013, 2.84232014702, 7.47199643406, 1, 0.0741620432924, 9.4566e-05, 5.20656314548e-16, 5.86717984062, 1, 0.111268261897, 10.0, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 2.269806445, 1, 0.019687229, 0.007089, 0.0, 5.88237938161, 1, 0.116870164871, 2.242936, 2.14292881496, 7.79746805481, 1, 0.065334391422, 9.4216e-05, 5.81909998296e-16, 5.88237938161, 1, 0.111301527455, 10.0, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 1.532743932, 1, 0.019330227, 0.006993, 0.0, 5.85950725149, 1, 0.116928111762, 1.506326, 1.96490375842, 7.26582702562, 1, 0.082347431841, 9.4705e-05, 2.45014736196e-16, 5.85950725149, 1, 0.111404617542, 10.0, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 2.02330471, 1, 0.019368215, 0.00701, 0.0, 5.85730466384, 1, 0.117098961025, 1.996832, 1.0265471743, 7.66036999912, 1, 0.0905530027424, 9.4495e-05, 5.5128315651e-16, 5.85730466384, 1, 0.111579507589, 10.0, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 1.714874708, 1, 0.019287212, 0.007014, 0.0, 5.86548803206, 1, 0.117190934718, 1.688479, 1.70377172952, 7.98249147261, 1, 0.066486357556, 9.4496e-05, 3.06268420314e-16, 5.86548803206, 1, 0.111751809459, 10.0, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 1.275181013, 1, 0.018710378, 0.006983, 0.0, 5.88526330739, 1, 0.11695285514, 1.249393, 0.855771518391, 6.43006062489, 1, 0.0608147993684, 9.4635e-05, 3.06268420314e-16, 5.88526330739, 1, 0.111451942602, 10.0, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.282125397, 1, 0.01936967, 0.007535, 0.0, 5.87565436056, 1, 0.116822075099, 0.255127, 4.73175190685, 8.22634487848, 1, 0.0468355099244, 9.3727e-05, 2.45014736429e-16, 5.87565436056, 1, 0.111240848899, 20.0, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.532498721, 1, 0.019607737, 0.007574, 0.0, 5.87607909482, 1, 0.117235869169, 0.505222, 2.88351519046, 7.86848771603, 1, 0.0644119968638, 9.4984e-05, 3.06268420314e-16, 5.87607909482, 1, 0.111813806511, 20.0, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 5.004332674, 0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 20.0, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 1.053909442, 1, 0.020331227, 0.007015, 0.0, 5.85689280674, 1, 0.117163136601, 1.026469, 1.59402333958, 8.16283172527, 1, 0.0596143785321, 9.4215e-05, 4.28775788548e-16, 5.85689280674, 1, 0.111699899466, 20.0, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 1.206627463, 1, 0.018826457, 0.00698, 0.0, 5.87209770024, 1, 0.117200553417, 1.180727, 1.01694265816, 7.1694607277, 1, 0.0511443713172, 9.4006e-05, 9.18805261759e-17, 5.87209770024, 1, 0.111729061809, 20.0, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 1.208768518, 1, 0.018912813, 0.007009, 0.0, 5.88212039277, 1, 0.116916567087, 1.182752, 2.01667373688, 6.73455544072, 1, 0.0603246845474, 9.4705e-05, 1.83761052215e-16, 5.88212039277, 1, 0.111399248756, 20.0, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 1.330314074, 1, 0.019572138, 0.007022, 0.0, 5.86308107995, 1, 0.117030352354, 1.303626, 4.59489862438, 8.38897077226, 1, 0.0537390412333, 9.3936e-05, 3.67522104295e-16, 5.86308107995, 1, 0.111518651761, 20.0, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 1.318378408, 1, 0.019052332, 0.006984, 0.0, 5.86351630319, 1, 0.117145188153, 1.292248, 1.27794383983, 6.39135388044, 1, 0.0565491162918, 9.4076e-05, 2.14387894274e-16, 5.86351630319, 1, 0.111697979271, 20.0, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 1.124848767, 1, 0.019343272, 0.00701, 0.0, 5.87710844514, 1, 0.117251630872, 1.098401, 4.37881924019, 8.25534303559, 1, 0.071393495736, 9.4495e-05, 3.36895262236e-16, 5.87710844514, 1, 0.111816402653, 20.0, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 2.434229519, 1, 0.019089094, 0.00703, 0.0, 5.86301844693, 1, 0.117032207549, 2.408016, 0.525371918239, 6.46186040699, 1, 0.0721456784416, 9.4425e-05, 3.67522104431e-16, 5.86301844693, 1, 0.11152400693, 20.0, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.199699626, 1, 0.019835782, 0.007014, 0.0, 5.86395314183, 1, 0.117084942758, 0.172755, 4.09968720702, 8.37525702788, 1, 0.0474842014149, 9.4844e-05, 2.45014736333e-16, 5.86395314183, 1, 0.111623972911, 30.0, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.381717675, 1, 0.019322669, 0.007035, 0.0, 5.86839560999, 1, 0.117028381675, 0.355266, 3.61466546099, 8.04813565947, 1, 0.0642220299972, 9.4006e-05, 7.04417366627e-16, 5.86839560999, 1, 0.111518275378, 30.0, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.876952021, 1, 0.019751805, 0.007036, 0.0, 5.85482151098, 1, 0.117244940251, 0.85007, 2.50654798392, 8.27490942117, 1, 0.0550159166674, 9.4216e-05, 4.90029472665e-16, 5.85482151098, 1, 0.111813448626, 30.0, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 0.979019677, 1, 0.018987042, 0.007054, 0.0, 5.86152857418, 1, 0.11705551669, 0.952884, 2.32413332297, 7.14058596108, 1, 0.083153179762, 9.4635e-05, 4.59402630567e-16, 5.86152857418, 1, 0.111546924145, 30.0, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.832206942, 1, 0.018737774, 0.006996, 0.0, 5.87884525009, 1, 0.116867698729, 0.80638, 2.77047508603, 6.98770511608, 1, 0.0555442482847, 9.3168e-05, 4.28775788412e-16, 5.87884525009, 1, 0.111260049045, 30.0, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 1.138480249, 1, 0.019114313, 0.006997, 0.0, 5.85150176581, 1, 0.11718885228, 1.112275, 2.21932592351, 7.03699908297, 1, 0.0649794902314, 9.3936e-05, 5.20656314315e-16, 5.85150176581, 1, 0.111743510026, 30.0, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 1.221223521, 1, 0.019383096, 0.007024, 0.0, 5.86631314915, 1, 0.116923980415, 1.194722, 2.659066558, 7.950697989, 1, 0.0467830824588, 9.4425e-05, 2.14387894274e-16, 5.86631314915, 1, 0.111385395044, 30.0, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 0.674241114, 1, 0.018969178, 0.00699, 0.0, 5.87030578918, 1, 0.116911720484, 0.648188, 1.55921632677, 7.16306500394, 1, 0.0798125848682, 9.3936e-05, 4.90029472256e-16, 5.87030578918, 1, 0.111378289502, 30.0, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 1.200418292, 1, 0.019627797, 0.007029, 0.0, 5.85746886288, 1, 0.117215625942, 1.173667, 3.43966182668, 8.9229611271, 1, 0.0638795244293, 9.4495e-05, 4.90029472393e-16, 5.85746886288, 1, 0.111810649777, 30.0, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 2.364224948, 1, 0.019259871, 0.007011, 0.0, 5.8604990316, 1, 0.11690735817, 2.33786, 3.31732538654, 7.51773808282, 1, 0.081559369651, 9.4077e-05, 3.98148946353e-16, 5.8604990316, 1, 0.111336844748, 30.0, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.164155651, 1, 0.019832226, 0.00701, 0.0, 5.87349125884, 1, 0.116975210607, 0.137219, 4.13895935791, 9.77826472634, 1, 0.05551895915, 9.4425e-05, 3.98148946489e-16, 5.87349125884, 1, 0.111440019875, 40.0, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.397116772, 1, 0.020053384, 0.007036, 0.0, 5.87611693324, 1, 0.116843223572, 0.369903, 3.1375386729, 9.11959359036, 1, 0.0621880492462, 0.000124388, 4.59402630743e-16, 5.87611693324, 1, 0.111290520378, 40.0, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.776652954, 1, 0.019288878, 0.007017, 0.0, 5.88441764595, 1, 0.116986740381, 0.750253, 3.05384596455, 7.36456361614, 1, 0.0581310343308, 9.4076e-05, 9.18805261759e-17, 5.88441764595, 1, 0.111469042455, 40.0, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 1.260510919, 1, 0.019183725, 0.007067, 0.0, 5.87511607039, 1, 0.117118649185, 1.234165, 1.25004857077, 7.50324513831, 1, 0.0639880017631, 9.5194e-05, 4.90029472529e-16, 5.87511607039, 1, 0.111648383582, 40.0, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.515648253, 1, 0.01917613, 0.006976, 0.0, 5.85884537405, 1, 0.116855304688, 0.489401, 1.30616477623, 6.57675715869, 1, 0.0621124087748, 9.5123e-05, 3.67522104431e-16, 5.85884537405, 1, 0.111304545197, 40.0, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 1.458252825, 1, 0.018763469, 0.006985, 0.0, 5.84648156186, 1, 0.116822957993, 1.43241, 0.56327474305, 6.13179706675, 1, 0.0833192259073, 9.4356e-05, 2.1438789441e-16, 5.84648156186, 1, 0.111259756931, 40.0, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 1.368727057, 1, 0.019898004, 0.007044, 0.0, 5.88135472383, 1, 0.116914648563, 1.34169, 4.3129773691, 8.91958170978, 1, 0.0518646202265, 9.5053e-05, 2.14387894274e-16, 5.88135472383, 1, 0.1113671329, 40.0, 61.0, industrial.top_bin_right_02
right_arm_TRRT, 2.857436622, 1, 0.019350127, 0.007014, 0.0, 5.86843143643, 1, 0.117114245892, 2.830978, 1.71924878075, 6.97762234225, 1, 0.0676661335553, 9.4495e-05, 6.12536840956e-16, 5.86843143643, 1, 0.11167542919, 40.0, 71.0, industrial.top_bin_right_02
right_arm_TRRT, 2.205856695, 1, 0.019218549, 0.006991, 0.0, 5.86900654483, 1, 0.117084950209, 2.179553, 0.568408098929, 6.99149092078, 1, 0.065485431728, 9.4146e-05, 3.36895262236e-16, 5.86900654483, 1, 0.111596867699, 40.0, 81.0, industrial.top_bin_right_02
right_arm_TRRT, 2.156823085, 1, 0.01915931, 0.006978, 0.0, 5.86038215573, 1, 0.116999052465, 2.130591, 0.997779676418, 7.30271831508, 1, 0.0514836393466, 9.4775e-05, 5.20656314451e-16, 5.86038215573, 1, 0.111466484337, 40.0, 91.0, industrial.top_bin_right_02
right_arm_TRRT, 0.208056069, 1, 0.020434155, 0.007034, 0.0, 5.86228441611, 1, 0.116900395602, 0.180493, 4.33496271514, 10.6590642322, 1, 0.064681707571, 9.4914e-05, 4.28775788508e-16, 5.86228441611, 1, 0.111328393221, 50.0, 1.0, industrial.top_bin_right_02
right_arm_TRRT, 0.885561844, 1, 0.019385327, 0.007027, 0.0, 5.85806884427, 1, 0.116908483207, 0.859056, 2.29877083154, 8.01583398363, 1, 0.0669388071013, 9.3517e-05, 2.1438789441e-16, 5.85806884427, 1, 0.1113570926, 50.0, 11.0, industrial.top_bin_right_02
right_arm_TRRT, 0.652998121, 1, 0.019561067, 0.006983, 0.0, 5.86760256056, 1, 0.117100939155, 0.626359, 0.915606920707, 7.8315844276, 1, 0.0598720011767, 9.5054e-05, 3.06268420314e-16, 5.86760256056, 1, 0.111632653351, 50.0, 21.0, industrial.top_bin_right_02
right_arm_TRRT, 1.204269759, 1, 0.020019635, 0.007105, 0.0, 5.8803361028, 1, 0.116954404861, 1.17705, 3.76343720436, 8.69765964862, 1, 0.0702999223453, 9.5124e-05, 7.04417366763e-16, 5.8803361028, 1, 0.111432270243, 50.0, 31.0, industrial.top_bin_right_02
right_arm_TRRT, 0.941684416, 1, 0.018864851, 0.00699, 0.0, 5.85304977625, 1, 0.117113173008, 0.915735, 1.21117602397, 6.69722068961, 1, 0.0736573636532, 9.4565e-05, 9.18805261759e-17, 5.85304977625, 1, 0.111661508679, 50.0, 41.0, industrial.top_bin_right_02
right_arm_TRRT, 1.381770824, 1, 0.018544944, 0.006175, 0.0, 4.99060665872, 1, 0.0930649116635, 1.356967, 4.27298530549, 7.50834248575, 1, 0.0702129063958, 8.388e-05, 7.51535588256e-16, 4.99060665872, 1, 0.0906126658217, 50.0, 51.0, industrial.top_bin_right_02
right_arm_TRRT, 1.845579385, 1, 0.019334029, 0.006979, 0.0, 5.86895006992, 1, 0.117118436843, 1.819172, 1.32871124685, 6.43276936211, 1, 0.0642977248539, 9.4356e-05, 3.67522104295e-16, 5.86895006992, 1, 0.11165207496, 50.0, 61.0, industrial.top_bin_right_02
